address,price,bed,bath,sq_ft,acres,hoa,garages,pool,land,city_id,city_name
"0 Colonade Dr #0, Abingdon, VA 24210","$55,000",N/A,N/A,—,N/A,N/A,N/A,False,True,22,Abingdon
"Lot 46 Tbd Preston Place Dr, Abingdon, VA 24211","$49,900",N/A,N/A,—,1.19 acre lot,N/A,N/A,False,True,22,Abingdon
"000 Rust Hollow Rd, Abingdon, VA 24210","$49,900",N/A,N/A,—,1.36 acre lot,N/A,N/A,False,True,22,Abingdon
"LOT #11 Hendricks Dr #11, Abingdon, VA 24210","$55,000",N/A,N/A,—,0.71 acre lot,N/A,N/A,False,True,22,Abingdon
"0 Lake Bend Court, Lot 22, Abingdon, VA 24211","$145,500",N/A,N/A,—,3.03 acre lot,N/A,N/A,False,True,22,Abingdon
"0 Lake Pointe Drive, Lot 21, Abingdon, VA 24211","$67,900",N/A,N/A,—,3.46 acre lot,N/A,N/A,False,True,22,Abingdon
"0 Lake Bend Court, Lot 30 #30, Abingdon, VA 24211","$145,500",N/A,N/A,—,N/A,N/A,N/A,False,True,22,Abingdon
"0 Lake Bend Court, Lot 31 #31, Abingdon, VA 24211","$145,500",N/A,N/A,—,N/A,N/A,N/A,False,True,22,Abingdon
"0 Lake Bend Court, Lot 31, Abingdon, VA 24211","$145,500",N/A,N/A,—,N/A,N/A,N/A,False,True,22,Abingdon
"0 Lake Pointe Drive, Lot 21 #21, Abingdon, VA 24211","$67,900",N/A,N/A,—,N/A,N/A,N/A,False,True,22,Abingdon
"TBD Preston Place Dr #46, Abingdon, VA 24211","$49,900",N/A,N/A,—,N/A,N/A,N/A,False,True,22,Abingdon
"Lot 13 Lakeshore Dr #13, Abingdon, VA 24211","$23,000",N/A,N/A,—,N/A,N/A,N/A,False,True,22,Abingdon
"Lot 13 Lakeshore Dr, Abingdon, VA 24211","$23,000",N/A,N/A,—,N/A,N/A,N/A,False,True,22,Abingdon
"24324 Adams Hill Dr, Accomac, VA 23301","$389,000",3,3,"1,680",2.7 acre lot,N/A,2,False,False,28,Accomac
"26156 Henrys Point Ln, Accomac, VA 23301","$985,000",3,2.5,"3,170",6 acre lot,N/A,N/A,False,False,28,Accomac
"23304 Back St, Accomac, VA 23301","$349,500",3,3,"2,615",2 acre lot,N/A,N/A,False,False,28,Accomac
"24010 Custis Neck Rd, Accomac, VA 23301","$145,000",N/A,N/A,808,0.29 acre lot,N/A,N/A,False,True,28,Accomac
"25285 Cantrell Ln, Accomac, VA 23301","$675,000",3,2,"2,324",1.75 acre lot,N/A,N/A,False,False,28,Accomac
"26385 Sea Breeze Dr, Accomac, VA 23301","$868,000",3,3.5,"3,000",N/A,N/A,N/A,False,False,28,Accomac
"25135 Mount Oregon Dr, Accomac, VA 23301","$625,000",3,3.5,"4,056",N/A,N/A,N/A,False,False,28,Accomac
"23990 Custis Neck Rd, Accomac, VA 23301","$199,000",3,1.5,"1,536",N/A,N/A,N/A,False,False,28,Accomac
"24385 Dix Farm Dr, Accomac, VA 23301","$558,500",4,3,"2,688",N/A,N/A,N/A,False,False,28,Accomac
"Lot 7 Ocean View Ct, Accomac, VA 23301","$75,000",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"LOT 32 Seaview St, Accomac, VA 23301","$55,000",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"Lot 32 Seaview St #32, Accomac, VA 23301","$55,000",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
".69 ac Merry Branch Rd, Accomac, VA 23301","$65,000",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"Lot 3 Oceanview Ct #3, Accomac, VA 23301","$125,000",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"9 ac Lankford Hwy, Tasley, VA 23441","$550,000",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"9 Acres Lankford Hwy Unit n/a, Accomac, VA 23301","$550,000",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"0 Seaview St #55, Accomac, VA 23301","$65,000",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"Lot 33 Seaview St #33, Accomac, VA 23301","$55,900",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"Lot 35 Seaview St #35, Accomac, VA 23301","$75,000",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"Lot 43 Juno Ct #43, Accomac, VA 23301","$49,900",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"Lot 19 Seaview St #19, Accomac, VA 23301","$35,500",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"LOT 19 Seaview St, Accomac, VA 23301","$35,500",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"00 Seaview St #29, Accomac, VA 23301","$135,000",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"LOT 45 Juno Ct #45, Accomac, VA 23301","$42,000",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"Lot 9 Oceanview Ct #9, Accomac, VA 23310","$119,000",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"Lot 3 Laughing Gull Wave #3, Accomac, VA 23301","$199,000",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"Lot6&7 Daugherty Rd Unit 6 & 7, Onley, VA 23418","$26,200",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"Lot 19 Folly Creek Club Ln #19, Accomac, VA 23301","$37,500",N/A,N/A,—,N/A,N/A,N/A,False,True,28,Accomac
"10900 Misty Creek Ct, Nokesville, VA 20181","$1,799,000",5,4.5,"5,428",10.02 acre lot,N/A,7,False,False,29022,Aden
"11851 Meadow Green Ct, Nokesville, VA 20181","$1,199,900",5,4,"5,902",10 acre lot,N/A,6,False,False,29022,Aden
"1900 Lee Hwy, Marion, VA 24354","$269,900",3,2,"1,512",0.49 acre lot,N/A,N/A,False,False,21132,Adwolf
"279 Four Apple Ave, Chilhowie, VA 24319","$599,000",3,3,"5,366",4.48 acre lot,N/A,2,False,False,21132,Adwolf
"2706 Scratch Gravel Rd, Marion, VA 24354","$215,000",3,1.5,"1,694",0.96 acre lot,N/A,N/A,False,False,21132,Adwolf
"513 Adwolfe Rd, Marion, VA 24354","$199,500",4,1.5,"1,456",N/A,N/A,N/A,False,False,21132,Adwolf
"151 Rolling Hills Dr, Marion, VA 24354","$145,000",2,1,384,0.3 acre lot,N/A,N/A,False,False,21132,Adwolf
"1219 Chestnut Ridge Rd Unit 113B & 117C, Chilhowie, VA 24319","$180,000",N/A,N/A,—,N/A,N/A,N/A,False,True,21132,Adwolf
"1219 Chestnut Ridge Rd, Chilhowie, VA 24319","$180,000",N/A,N/A,—,N/A,N/A,N/A,False,True,21132,Adwolf
"896 Lee Hwy, Marion, VA 24354","$248,000",4,2.5,"2,310",0.4 acre lot,N/A,N/A,True,False,21132,Adwolf
"232 Thomas Rd, Marion, VA 24354","$460,000",3,2.5,"2,900",2.8 acre lot,N/A,2,False,False,21132,Adwolf
"950 Lee Hwy, Marion, VA 24354","$240,000",2,2,"1,853",0.46 acre lot,N/A,N/A,True,False,21132,Adwolf
"291 Saddleback Farm, Afton, VA 22920","$2,575,000",3,3,"4,335",5.6 acre lot,N/A,2,True,False,37203,Afton
"10 Stockton Creek Ln Lot 10 Stockton Creek, Afton, VA 22920","$1,595,000",4,3.5,"3,285",2.22 acre lot,$40 hoa,2,False,False,37203,Afton
"3B Goodloe Ln, Afton, VA 22920","$385,000",N/A,N/A,—,2.49 acre lot,$540 hoa,N/A,False,True,37203,Afton
"13 Stockton Creek Ln, Afton, VA 22920","$450,000",N/A,N/A,—,5.05 acre lot,$540 hoa,N/A,False,True,37203,Afton
"11 Stockton Creek Ln, Afton, VA 22920","$400,000",N/A,N/A,—,2.74 acre lot,$540 hoa,N/A,False,True,37203,Afton
"3000 Tiger Ct, Woodbridge, VA 22192","$925,000",7,4,"5,298",0.4 acre lot,$12 hoa,2,False,False,29023,Agnewville
"2699 Cristina Ct, Woodbridge, VA 22192","$454,900",4,3.5,"1,857",N/A,$42 hoa,N/A,False,False,29023,Agnewville
"13408 Forest Glen Rd, Woodbridge, VA 22191","$425,000",4,2,"1,021",0.25 acre lot,N/A,N/A,False,False,29023,Agnewville
"12991 Orleans St, Woodbridge, VA 22192","$590,000",4,4,"2,185",0.25 acre lot,N/A,N/A,False,False,29023,Agnewville
"13034 Tory Loop, Woodbridge, VA 22192","$445,700",3,3.5,"1,904",N/A,$93 hoa,N/A,False,False,29023,Agnewville
"13158 Tory Loop, Woodbridge, VA 22192","$510,000",3,3.5,"2,032",N/A,N/A,N/A,False,False,29023,Agnewville
"13003 Standish Ct, Woodbridge, VA 22192","$600,000",5,2.5,"2,400",N/A,N/A,N/A,False,False,29023,Agnewville
"1793 Rochelle Ct, Woodbridge, VA 22192","$379,900",2,3.5,"1,538",N/A,N/A,N/A,False,False,29023,Agnewville
"12994 Orleans St, Woodbridge, VA 22192","$559,900",4,3,"2,076",N/A,N/A,N/A,False,False,29023,Agnewville
"12808 Colby Dr, Woodbridge, VA 22192","$575,000",5,3,"2,210",N/A,N/A,N/A,False,False,29023,Agnewville
"13432 Forest Glen Rd, Woodbridge, VA 22191","$509,000",5,2.5,"1,646",N/A,N/A,N/A,False,False,29023,Agnewville
"2014 Germander Way, Woodbridge, VA 22192","$679,900",4,2.5,"2,570",N/A,N/A,N/A,False,False,29023,Agnewville
"12816 Greenhall Dr, Woodbridge, VA 22192","$589,900",5,3,"1,674",N/A,N/A,N/A,False,False,29023,Agnewville
"13430 Forest Glen Rd, Woodbridge, VA 22191","$499,000",3,2,"1,610",N/A,N/A,N/A,False,False,29023,Agnewville
"12836 Mill Brook Ct, Woodbridge, VA 22192","$525,000",4,4,"2,418",N/A,N/A,N/A,False,False,29023,Agnewville
"12054 Mouser Pl, Woodbridge, VA 22192","$759,999",4,3.5,"3,862",N/A,N/A,N/A,False,False,29023,Agnewville
"1849 Tiger Lily Cir, Woodbridge, VA 22192","$380,000",2,3.5,"1,312",N/A,$275 hoa,N/A,False,False,29023,Agnewville
"1037 Gardenview Loop #304, Woodbridge, VA 22191","$315,000",2,2,"1,110",N/A,$421 hoa,N/A,False,False,29023,Agnewville
"413 Fortress Way #413, Occoquan, VA 22125","$497,000",3,3,"1,627",N/A,$439 hoa,N/A,True,False,29023,Agnewville
"13203 Treetop Ct, Woodbridge, VA 22191","$525,000",4,2.5,"2,088",0.33 acre lot,N/A,N/A,True,False,29023,Agnewville
"12532 Belfield Ct, Woodbridge, VA 22192","$749,000",4,3.5,"3,096",0.63 acre lot,$74 hoa,2,False,False,29023,Agnewville
"1704 Horner Rd, Woodbridge, VA 22191","$600,000",4,2,"1,900",1.2 acre lot,N/A,2,True,False,29023,Agnewville
"12394 Anchor Ct, Woodbridge, VA 22192","$639,900",4,2.5,"1,850",N/A,N/A,N/A,False,False,29023,Agnewville
"1660 Thenia Pl, Woodbridge, VA 22192","$310,000",2,1.5,"1,280",N/A,N/A,N/A,False,False,29023,Agnewville
"463 Fortress Way, Occoquan, VA 22125","$485,000",3,3,"1,627",N/A,N/A,N/A,False,False,29023,Agnewville
"Undisclosed address, Woodbridge, VA 22192","$455,000",3,3.5,"1,920",N/A,N/A,N/A,False,False,29023,Agnewville
"12964 Luca Station Way, Woodbridge, VA 22192","$785,000",4,3.5,"3,890",N/A,N/A,N/A,False,False,29023,Agnewville
"12500 Cassandra Ct, Woodbridge, VA 22192","$699,990",4,3.5,"3,578",N/A,N/A,N/A,False,False,29023,Agnewville
"12506 Colby Dr, Woodbridge, VA 22192","$573,000",4,3,"1,553",N/A,N/A,N/A,False,False,29023,Agnewville
"1632 Thenia Pl #5, Woodbridge, VA 22192","$340,000",2,1.5,900,N/A,N/A,N/A,False,False,29023,Agnewville
"1952 Mariner Ln, Woodbridge, VA 22192","$414,990",3,3.5,"1,664",N/A,N/A,N/A,False,False,29023,Agnewville
"390 Myrtle Pl, Occoquan, VA 22125","$795,000",4,3.5,"3,038",N/A,N/A,N/A,False,False,29023,Agnewville
"3237 Bethel Church Dr, Woodbridge, VA 22192","$579,000",3,2,"2,025",N/A,N/A,N/A,False,False,29023,Agnewville
"19326 Airwell Ct, Purcellville, VA 20132","$2,850,000",6,7.5,"10,043",13.29 acre lot,$108 hoa,4,False,False,29024,Airmont
"35047 Snickersville Tpke, Round Hill, VA 20141","$2,000,000",4,4.5,"5,696",14.12 acre lot,N/A,2,False,False,29024,Airmont
"35632 Snickersville Tpke, Purcellville, VA 20132","$1,450,000",4,3.5,"3,710",1.03 acre lot,N/A,2,False,False,29024,Airmont
"119 Church St, Alberta, VA 23821","$98,580",3,2,"1,948",0.7 acre lot,N/A,N/A,False,False,164,Alberta
"1506 Old Poole Rd, Alberta, VA 23821","$525,000",5,3.5,"2,600",1.76 acre lot,N/A,N/A,False,False,164,Alberta
"3365 Foundry Creek Rd, Alberta, VA 23821","$349,000",4,3,"2,323",5.31 acre lot,N/A,N/A,False,False,164,Alberta
"3925 Woodsdale Dr, Alberta, VA 23821","$325,000",5,3,"3,587",2 acre lot,N/A,2,False,False,164,Alberta
"260 Turkey Rd, Alberta, VA 23821","$259,900",3,2,"1,296",3 acre lot,N/A,N/A,False,False,164,Alberta
"32.49 Ac Chalk Level Rd, Alberta, VA 23821","$225,000",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"TBD-0 Chalk Level Rd #1, Alberta, VA 23821","$225,000",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"Chalk Level Rd, Alberta, VA 23821","$225,000",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"000 Woodsdale Dr, Alberta, VA 23821","$399,000",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"24685 Christanna Hwy, Alberta, VA 23821","$247,900",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"00 Old Poole Rd, Alberta, VA 23821","$95,000",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"32AC Millville Rd, Lawrenceville, VA 23868","$293,000",N/A,N/A,—,32 acre lot,N/A,N/A,False,True,164,Alberta
"394 Tower Rd, Brodnax, VA 23920","$250,000",3,2,"1,936",5.04 acre lot,N/A,N/A,False,False,164,Alberta
"2684 Old Bridge Rd, Dolphin, VA 23843","$215,000",2,1,784,24.67 acre lot,N/A,N/A,False,False,164,Alberta
"1085 Renrut Rd, Brodnax, VA 23920","$299,000",4,3,"2,280",4.83 acre lot,N/A,N/A,False,False,164,Alberta
"107.71AC Millville Rd, Lawrenceville, VA 23868","$839,000",N/A,N/A,—,107 acre lot,N/A,N/A,False,True,164,Alberta
"00 Meredithville Dr, Brodnax, VA 23920","$29,000",N/A,N/A,—,3.27 acre lot,N/A,N/A,False,True,164,Alberta
"Lot# 14 & 15 Edmonds Ave, Lawrenceville, VA 23868","$16,500",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"0 Taylor Ln, Lawrenceville, VA 23868","$35,000",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"46 Christanna Hwy, Alberta, VA 23821","$247,900",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"5.00 Renrut Rd, Brodnax, VA 23920","$30,000",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"5.65 Renrut, Brodnax, VA 23920","$32,950",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"1.20 AC Millville Rd, Lawrenceville, VA 23868","$33,900",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"1.41 AC Millville Rd, Lawrenceville, VA 23868","$29,900",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"46 Christanna Hwy, Blackstone, VA 23824","$35,000",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"000 Pineview Rd, Brodnax, VA 23920","$43,000",N/A,N/A,—,N/A,N/A,N/A,False,True,164,Alberta
"39243 Little River Tpke, Aldie, VA 20105","$975,000",3,2.5,"2,700",2.3 acre lot,N/A,2,False,False,38739,Aldie
"4862 Eisenhower Ave #269, Alexandria, VA 22304","$289,900",1,1,771,N/A,$478 hoa,N/A,True,False,250,Alexandria
"815 N Patrick St #106, Alexandria, VA 22314","$475,000",2,1,812,N/A,$420 hoa,N/A,True,False,250,Alexandria
"4561 Strutfield Ln #3218, Alexandria, VA 22311","$405,000",2,1,878,N/A,$479 hoa,N/A,True,False,250,Alexandria
"5813 Iron Willow Ct, Alexandria, VA 22310","$685,000",3,3,"1,702",N/A,$140 hoa,N/A,False,False,250,Alexandria
"6624 Boulevard Vw Unit C1, Alexandria, VA 22307","$345,000",2,1,793,N/A,$462 hoa,N/A,True,False,250,Alexandria
"3210 Old Dominion Blvd, Alexandria, VA 22305","$1,085,000",3,2,"1,906",N/A,N/A,N/A,False,False,250,Alexandria
"5417 Gary Pl, Alexandria, VA 22311","$985,000",5,3,"2,516",N/A,N/A,N/A,False,False,250,Alexandria
"5212 Mount Vernon Memorial Hwy, Alexandria, VA 22309","$830,000",4,2.5,"3,280",N/A,N/A,N/A,False,False,250,Alexandria
"404 Crown View Dr, Alexandria, VA 22314","$1,450,000",4,3.5,"3,180",N/A,N/A,N/A,False,False,250,Alexandria
"7264 Liverpool Ct, Alexandria, VA 22315","$525,000",2,2.5,"1,282",N/A,N/A,N/A,False,False,250,Alexandria
"6728 Harrison Ln, Alexandria, VA 22306","$615,000",3,2,"2,202",N/A,N/A,N/A,False,False,250,Alexandria
"2125 Rampart Dr, Alexandria, VA 22308","$1,450,000",4,4.5,"3,795",N/A,N/A,N/A,False,False,250,Alexandria
"5202 Ninian Ave, Alexandria, VA 22310","$749,000",3,2.5,"1,504",N/A,N/A,N/A,False,False,250,Alexandria
"6503 Tassia Dr, Alexandria, VA 22315","$795,000",3,2.5,"2,311",N/A,N/A,N/A,False,False,250,Alexandria
"4600 Duke St #1300, Alexandria, VA 22304","$215,000",1,1,825,N/A,N/A,N/A,False,False,250,Alexandria
"7 Canterbury Sq #401, Alexandria, VA 22304","$285,000",2,1,970,N/A,N/A,N/A,False,False,250,Alexandria
"8916 Battery Rd, Alexandria, VA 22308","$800,000",4,2,"1,258",N/A,N/A,N/A,False,False,250,Alexandria
"418 Cook St, Alexandria, VA 22314","$1,399,000",3,3.5,"2,373",N/A,N/A,N/A,False,False,250,Alexandria
"929 Parker Gray School Way, Alexandria, VA 22314","$1,188,000",3,3.5,"2,010",N/A,N/A,N/A,False,False,250,Alexandria
"1911 Stirrup Ln, Alexandria, VA 22308","$930,000",4,2.5,"2,891",N/A,N/A,N/A,False,False,250,Alexandria
"401 N Armistead St #309, Alexandria, VA 22312","$230,000",1,1,765,N/A,N/A,N/A,False,False,250,Alexandria
"412 E Mason Ave, Alexandria, VA 22301","$825,000",2,1,"1,281",N/A,N/A,N/A,False,False,250,Alexandria
"5101 Ampthill Dr, Alexandria, VA 22312","$840,000",5,2.5,"2,870",N/A,N/A,N/A,False,False,250,Alexandria
"3112 Brosar Ct, Alexandria, VA 22306","$425,000",3,2.5,"1,280",N/A,N/A,N/A,False,False,250,Alexandria
"544 N Saint Asaph St, Alexandria, VA 22314","$799,000",2,2,"1,440",N/A,N/A,N/A,False,False,250,Alexandria
"1647 Preston Rd, Alexandria, VA 22302","$1,255,000",3,3,"3,110",N/A,N/A,N/A,False,False,250,Alexandria
"9517 Ferry Harbour Ct, Alexandria, VA 22309","$2,300,000",4,2.5,"2,766",N/A,N/A,N/A,False,False,250,Alexandria
"8412 Riverside Rd, Alexandria, VA 22308","$1,395,000",5,3.5,"3,522",N/A,N/A,N/A,False,False,250,Alexandria
"1200 Braddock Pl #512, Alexandria, VA 22314","$590,000",2,2,"1,118",N/A,N/A,N/A,False,False,250,Alexandria
"1400 Mount Vernon Ave Unit A, Alexandria, VA 22301","$1,095,000",3,3.5,"2,200",N/A,N/A,N/A,False,False,250,Alexandria
"5923 Embry Spring Ln, Alexandria, VA 22315","$1,125,000",4,3.5,"3,596",N/A,N/A,N/A,False,False,250,Alexandria
"4515 Tipton Ln, Alexandria, VA 22310","$675,000",4,2,"2,018",N/A,N/A,N/A,False,False,250,Alexandria
"6501 Joyce Rd, Alexandria, VA 22310","$1,225,000",5,4.5,"3,923",N/A,N/A,N/A,False,False,250,Alexandria
"8513 Bound Brook Ln, Alexandria, VA 22309","$850,000",4,2.5,"2,264",N/A,N/A,N/A,False,False,250,Alexandria
"4637 Kirkland Pl, Alexandria, VA 22311","$974,900",3,4.5,"2,688",N/A,N/A,N/A,False,False,250,Alexandria
"3306 Landover St, Alexandria, VA 22305","$775,000",3,2,"1,653",N/A,N/A,N/A,False,False,250,Alexandria
"6620 Castle Bar Ct, Alexandria, VA 22315","$999,950",5,3.5,"3,371",N/A,N/A,N/A,False,False,250,Alexandria
"1010 Croton Dr, Alexandria, VA 22308","$775,000",3,2.5,"1,944",N/A,N/A,N/A,False,False,250,Alexandria
"5828 Wyomissing Ct, Alexandria, VA 22303","$685,000",3,3,"2,275",N/A,N/A,N/A,False,False,250,Alexandria
"805 N Howard St #446, Alexandria, VA 22304","$345,000",2,2,"1,021",N/A,N/A,N/A,False,False,250,Alexandria
"6621 Wakefield Dr #416, Alexandria, VA 22307","$265,000",2,1.5,959,N/A,N/A,N/A,False,False,250,Alexandria
"5284 Kestrel Crossing Dr, Alexandria, VA 22312","$719,900",4,3.5,"2,290",N/A,$155 hoa,N/A,False,False,250,Alexandria
"5591 Governors Pond Cir, Alexandria, VA 22310","$830,000",3,3.5,"2,524",N/A,$101 hoa,2,False,False,250,Alexandria
"7923 Fitzroy St, Alexandria, VA 22309","$695,000",3,2.5,"1,610",N/A,N/A,N/A,False,False,250,Alexandria
"8111 Oaklake Ct, Alexandria, VA 22309","$469,000",4,2.5,"2,112",N/A,$159 hoa,N/A,False,False,250,Alexandria
"3663 Trinity, Alexandria, VA 22304","$945,000",3,2,"2,092",0.28 acre lot,N/A,N/A,False,False,250,Alexandria
"3303 Wyndham Cir #347, Alexandria, VA 22302","$399,900",2,2,939,N/A,N/A,N/A,False,False,250,Alexandria
"715 S Washington St Unit A-32, Alexandria, VA 22314","$295,000",1,1,579,N/A,N/A,N/A,False,False,250,Alexandria
"2151 Jamieson Ave #410, Alexandria, VA 22314","$665,000",2,2.5,"1,150",N/A,N/A,N/A,False,False,250,Alexandria
"3424 Lockheed Blvd Unit F, Alexandria, VA 22306","$375,000",3,1,"1,122",N/A,N/A,N/A,False,False,250,Alexandria
"7619 Hayfield Rd, Alexandria, VA 22315","$899,900",5,4,"3,178",N/A,N/A,N/A,False,False,250,Alexandria
"3608 Center Dr, Alexandria, VA 22309","$1,565,000",4,4.5,"4,000",N/A,N/A,N/A,False,False,250,Alexandria
"6548 Trask Ter, Alexandria, VA 22315","$799,000",3,3.5,"2,376",N/A,N/A,N/A,False,False,250,Alexandria
"7104 Sussex Pl, Alexandria, VA 22307","$1,050,000",3,3,"2,671",N/A,N/A,N/A,False,False,250,Alexandria
"4904 29th Rd S Unit A2, Arlington, VA 22206","$450,000",1,2,"1,422",N/A,N/A,N/A,False,False,250,Alexandria
"5252 Winter View Dr, Alexandria, VA 22312","$1,250,000",5,4.5,"3,040",N/A,N/A,N/A,False,False,250,Alexandria
"6980 Cromarty Dr, Alexandria, VA 22315","$624,950",3,3.5,"1,816",N/A,N/A,N/A,False,False,250,Alexandria
"2105 Commonwealth Ave, Alexandria, VA 22301","$1,595,000",4,4,"2,648",N/A,N/A,N/A,False,False,250,Alexandria
"4520 King St #609, Alexandria, VA 22302","$265,000",1,1,756,N/A,N/A,N/A,False,False,250,Alexandria
"204 Aspen St, Alexandria, VA 22305","$775,000",3,2,"1,653",N/A,N/A,N/A,False,False,250,Alexandria
"1915 Shannon Ct, Alexandria, VA 22306","$920,000",4,3,"2,176",N/A,N/A,N/A,False,False,250,Alexandria
"8314 Wagon Wheel Rd, Alexandria, VA 22309","$1,125,000",4,3.5,"3,012",N/A,N/A,N/A,False,False,250,Alexandria
"1240 Martha Custis Dr, Alexandria, VA 22302","$425,000",2,1,930,N/A,N/A,N/A,False,False,250,Alexandria
"200 N Pickett St #1614, Alexandria, VA 22304","$435,000",2,2.5,"1,654",N/A,N/A,N/A,False,False,250,Alexandria
"1116 Morningside Ln, Alexandria, VA 22308","$1,150,000",3,3,"3,194",N/A,N/A,N/A,False,False,250,Alexandria
"6014 Marilyn Dr, Alexandria, VA 22310","$1,249,900",4,4.5,"4,120",N/A,N/A,N/A,False,False,250,Alexandria
"5901 Mount Eagle Dr #817, Alexandria, VA 22303","$335,000",1,1,850,N/A,N/A,N/A,False,False,250,Alexandria
"409 N West St, Alexandria, VA 22314","$1,100,000",3,2.5,"1,312",N/A,N/A,N/A,False,False,250,Alexandria
"5115 Woodmire Ln, Alexandria, VA 22311","$725,000",3,3,"2,216",N/A,N/A,N/A,False,False,250,Alexandria
"2072 Hunting Creek Ct, Alexandria, VA 22303","$755,000",3,3.5,"1,716",N/A,N/A,N/A,False,False,250,Alexandria
"2705 Farnsworth Dr, Alexandria, VA 22303","$625,000",2,2,"1,096",N/A,N/A,N/A,False,False,250,Alexandria
"3503 Norris Pl, Alexandria, VA 22305","$1,575,000",5,3.5,"3,040",N/A,N/A,N/A,False,False,250,Alexandria
"11 E Cliff St, Alexandria, VA 22301","$869,000",3,2.5,"1,771",N/A,N/A,N/A,False,False,250,Alexandria
"725 S Columbus St, Alexandria, VA 22314","$1,150,000",3,3,"2,318",N/A,N/A,N/A,False,False,250,Alexandria
"608 N Pelham St N, Alexandria, VA 22304","$600,000",3,2,"1,476",N/A,N/A,N/A,False,False,250,Alexandria
"7515-M Snowpea Ct #168, Alexandria, VA 22306","$412,000",2,2,"1,120",N/A,N/A,N/A,False,False,250,Alexandria
"183 Martin Ln, Alexandria, VA 22304","$685,000",3,2.5,"1,924",N/A,N/A,N/A,False,False,250,Alexandria
"1411 Roundhouse Ln, Alexandria, VA 22314","$766,900",2,2.5,"1,471",N/A,N/A,N/A,False,False,250,Alexandria
"1222 Roundhouse Ln, Alexandria, VA 22314","$1,290,000",3,3.5,"2,149",N/A,N/A,N/A,False,False,250,Alexandria
"142 N French St, Alexandria, VA 22304","$1,000,000",3,3,"3,224",N/A,N/A,N/A,False,False,250,Alexandria
"5618 Bloomfield Dr #202, Alexandria, VA 22312","$350,000",3,1.5,"1,199",N/A,N/A,N/A,False,False,250,Alexandria
"8600 Gateshead Rd, Alexandria, VA 22309","$849,900",4,3.5,"2,658",N/A,N/A,N/A,False,False,250,Alexandria
"7140 Barry Rd, Alexandria, VA 22315","$1,399,500",5,5.5,"5,155",0.8 acre lot,N/A,3,False,False,250,Alexandria
"7228 Lensfield Ct, Alexandria, VA 22315","$724,900",3,3.5,"1,696",N/A,$127 hoa,N/A,True,False,250,Alexandria
"7910 Bayberry Dr, Alexandria, VA 22306","$780,000",4,2,"2,112",0.24 acre lot,N/A,N/A,False,False,250,Alexandria
"8815 Beauchamp Dr, Alexandria, VA 22309","$699,000",4,3,"2,224",0.59 acre lot,N/A,N/A,False,False,250,Alexandria
"7128 Devonshire Rd, Alexandria, VA 22307","$999,000",5,3,"2,177",0.35 acre lot,N/A,N/A,False,False,250,Alexandria
"3388 Beechcliff Dr, Alexandria, VA 22306","$679,900",3,3,"2,310",N/A,N/A,N/A,False,False,250,Alexandria
"5603 Franconia Rd #301, Alexandria, VA 22310","$265,000",2,1,848,N/A,N/A,N/A,False,False,250,Alexandria
"5707 Indian Ct #31, Alexandria, VA 22303","$199,000",2,1,950,N/A,N/A,N/A,False,False,250,Alexandria
"2815 Bass Ct, Alexandria, VA 22306","$970,000",9,5,"2,855",N/A,N/A,N/A,False,False,250,Alexandria
